oct_in_tri	16	15.66136	8	3
oct_in_tri	17	16.06191	8	3
oct_in_tri	18	16.40979	8	3
oct_in_tri	19	16.54447	8	3
oct_in_tri	20	16.74197	8	3
oct_in_tri	21	16.78582	8	3
oct_in_tri	22	17.96238	8	3
pen_in_hex	1	0.92900	5	6
pen_in_hex	2	1.53879	5	6
pen_in_hex	3	1.73240	5	6
pen_in_hex	4	1.97666	5	6
pen_in_hex	5	2.21822	5	6
pen_in_hex	6	2.322943	5	6
pen_in_hex	7	2.36527	5	6
pen_in_hex	8	2.71922	5	6
pen_in_hex	9	2.86967	5	6
pen_in_hex	10	2.93664	5	6
pen_in_hex	11	3.16125	5	6
pen_in_hex	12	3.21458	5	6
pen_in_hex	13	3.40910	5	6
pen_in_hex	14	3.46643	5	6
pen_in_hex	15	3.63499	5	6
pen_in_hex	16	3.69896	5	6
pen_in_hex	17	3.75774	5	6
pen_in_hex	18	3.84479	5	6
pen_in_hex	19	3.88272	5	6
pen_in_hex	20	4.14048	5	6
pen_in_hex	21	4.24003	5	6
pen_in_hex	22	4.32443	5	6
pen_in_hex	23	4.39703	5	6
pen_in_hex	24	4.46360	5	6
pen_in_hex	25	4.57861	5	6
pen_in_hex	26	4.66031	5	6
pen_in_hex	27	4.71756	5	6
pen_in_hex	28	4.84399	5	6
pen_in_hex	29	4.91003	5	6
pen_in_hex	30	4.96406	5	6
pen_in_hex	31	5.09318	5	6
pen_in_oct	1	0.69741	5	8
pen_in_oct	2	1.17774	5	8
pen_in_oct	3	1.28954	5	8
pen_in_oct	4	1.42986	5	8
pen_in_oct	5	1.61756	5	8
pen_in_oct	6	1.78003	5	8
pen_in_oct	7	1.82343	5	8
pen_in_oct	8	1.95989	5	8
pen_in_oct	9	2.09517	5	8
pen_in_oct	10	2.21135	5	8
pen_in_oct	11	2.33111	5	8
pen_in_oct	12	2.39327	5	8
pen_in_oct	13	2.49776	5	8
pen_in_oct	14	2.56564	5	8
pen_in_oct	15	2.68123	5	8
pen_in_oct	16	2.75249	5	8
pen_in_oct	17	2.81043	5	8
pen_in_oct	18	2.89321	5	8
pen_in_oct	19	2.95527	5	8
pen_in_oct	20	3.04679	5	8
pen_in_oct	21	3.11874	5	8
pen_in_oct	22	3.19144	5	8
pen_in_oct	23	3.25129	5	8
pen_in_oct	24	3.28718	5	8
pen_in_oct	25	3.36617	5	8
pen_in_oct	26	3.42775	5	8
pen_in_oct	27	3.49945	5	8
pen_in_oct	28	3.56402	5	8
pen_in_oct	29	3.61896	5	8
pen_in_oct	30	3.66678	5	8
pen_in_oct	31	3.74416	5	8
pen_in_pen	3	2.23606	5	5
pen_in_pen	4	2.44719	5	5
pen_in_pen	5	2.61803	5	5
pen_in_pen	6	2.61803	5	5
pen_in_pen	7	3.07866	5	5
pen_in_pen	8	3.33514	5	5
pen_in_pen	9	3.44956	5	5
pen_in_pen	10	3.68324	5	5
pen_in_pen	11	3.79704	5	5
pen_in_pen	12	3.96926	5	5
pen_in_pen	13	4.06523	5	5
pen_in_pen	14	4.21111	5	5
pen_in_pen	15	4.23606	5	5
pen_in_pen	16	4.41636	5	5
pen_in_pen	17	4.65543	5	5
pen_in_pen	18	4.77541	5	5
pen_in_pen	19	4.95269	5	5
pen_in_pen	20	5.03404	5	5
pen_in_pen	21	5.15638	5	5
pen_in_pen	22	5.26645	5	5
pen_in_pen	23	5.34696	5	5
pen_in_pen	24	5.49109	5	5
pen_in_pen	25	5.58099	5	5
pen_in_pen	26	5.67233	5	5
pen_in_squ	1	1.59811	5	4
pen_in_squ	2	2.46345	5	4
pen_in_squ	3	2.90811	5	4
pen_in_squ	4	3.10252	5	4
pen_in_squ	5	3.54903	5	4
pen_in_squ	6	3.88299	5	4
pen_in_squ	7	4.18037	5	4
pen_in_squ	8	4.38191	5	4
pen_in_squ	9	4.60033	5	4
pen_in_squ	10	4.90581	5	4
pen_in_squ	11	5.11556	5	4
pen_in_squ	12	5.23221	5	4
pen_in_squ	13	5.52102	5	4
pen_in_squ	14	5.69659	5	4
pen_in_squ	15	5.90119	5	4
pen_in_squ	16	6.06452	5	4
pen_in_squ	17	6.23761	5	4
pen_in_squ	18	6.32565	5	4
pen_in_squ	19	6.55781	5	4
pen_in_squ	20	6.66135	5	4
pen_in_squ	21	6.85368	5	4
pen_in_squ	22	7.04445	5	4
pen_in_squ	23	7.20624	5	4
pen_in_squ	24	7.33690	5	4
pen_in_squ	25	7.45360	5	4
pen_in_tri	1	2.71621	5	3
pen_in_tri	2	4.01077	5	3
pen_in_tri	3	4.12164	5	3
pen_in_tri	4	5.21983	5	3
pen_in_tri	5	5.55809	5	3
pen_in_tri	6	5.63540	5	3
pen_in_tri	7	6.50034	5	3
pen_in_tri	8	6.81133	5	3
pen_in_tri	9	7.08969	5	3
pen_in_tri	10	7.17235	5	3
pen_in_tri	11	7.93748	5	3
pen_in_tri	12	8.19117	5	3
pen_in_tri	13	8.37807	5	3
pen_in_tri	14	8.58917	5	3
pen_in_tri	15	8.69161	5	3
pen_in_tri	16	9.29700	5	3
pen_in_tri	17	9.57797	5	3
pen_in_tri	18	9.78077	5	3
pen_in_tri	19	9.92567	5	3
pen_in_tri	20	10.09879	5	3
pen_in_tri	21	10.17148	5	3
pen_in_tri	22	10.75818	5	3
pen_in_tri	23	10.99100	5	3
pen_in_tri	24	11.17511	5	3
pen_in_tri	25	11.32392	5	3
pen_in_tri	26	11.45623	5	3
pen_in_tri	27	11.59988	5	3
pen_in_tri	28	11.69454	5	3
pen_in_tri	29	12.18243	5	3
pen_in_tri	30	12.38893	5	3
pen_in_tri	31	12.59201	5	3
pen_in_tri	32	12.71117	5	3
pen_in_tri	33	12.86391	5	3
pen_in_tri	34	12.98141	5	3
pen_in_tri	35	13.11409	5	3
pen_in_tri	36	13.18354	5	3
pen_in_tri	37	13.64359	5	3
pen_in_tri	38	13.83966	5	3
pen_in_tri	39	13.98431	5	3
pen_in_tri	40	14.13953	5	3
squ_in_hex	1	0.778	4	6
squ_in_hex	2	1.154	4	6
squ_in_hex	3	1.366	4	6
squ_in_hex	4	1.519	4	6
squ_in_hex	5	1.732	4	6
squ_in_hex	6	1.821	4	6
squ_in_hex	7	1.861	4	6
squ_in_hex	8	2.15378	4	6
squ_in_hex	9	2.23205	4	6
squ_in_hex	10	2.309	4	6
squ_in_hex	11	2.40944	4	6
squ_in_hex	12	2.443	4	6
squ_in_hex	13	2.572	4	6
squ_in_hex	14	2.62126	4	6
squ_in_hex	15	2.75364	4	6
squ_in_hex	16	2.82002	4	6
squ_in_hex	17	2.87264	4	6
squ_in_hex	18	2.92104	4	6
squ_in_hex	19	2.93508	4	6
squ_in_hex	20	3.16123	4	6
squ_in_hex	21	3.23481	4	6
squ_in_hex	22	3.31432	4	6
squ_in_hex	23	3.36407	4	6
squ_in_hex	24	3.40286	4	6
squ_in_hex	25	3.46410	4	6
squ_in_hex	26	3.49276	4	6
squ_in_hex	27	3.52072	4	6
squ_in_hex	28	3.61979	4	6
squ_in_hex	29	3.66437	4	6
squ_in_hex	30	3.69552	4	6
squ_in_hex	31	3.78143	4	6
squ_in_hex	32	3.84140	4	6
squ_in_hex	33	3.86634	4	6
squ_in_hex	34	3.91853	4	6
squ_in_hex	35	3.98201	4	6
squ_in_hex	36	4.02042	4	6
squ_in_hex	37	4.04145	4	6
squ_in_hex	38	4.18036	4	6
squ_in_hex	39	4.24512	4	6
squ_in_hex	40	4.30171	4	6
squ_in_oct	2	0.87669	4	8
squ_in_oct	3	1.02940	4	8
squ_in_oct	4	1.08239	4	8
squ_in_oct	5	1.24261	4	8
squ_in_oct	6	1.34314	4	8
squ_in_oct	7	1.43690	4	8
squ_in_oct	8	1.56962	4	8
squ_in_oct	9	1.62358	4	8
squ_in_oct	10	1.68171	4	8
squ_in_oct	11	1.73152	4	8
squ_in_oct	12	1.75339	4	8
squ_in_oct	13	1.89674	4	8
squ_in_oct	14	1.98302	4	8
squ_in_oct	15	2.03168	4	8
squ_in_oct	16	2.07106	4	8
squ_in_oct	17	2.07106	4	8
squ_in_oct	18	2.16732	4	8
squ_in_oct	19	2.22435	4	8
squ_in_oct	20	2.28598	4	8
squ_in_oct	21	2.31833	4	8
squ_in_oct	22	2.41575	4	8
squ_in_oct	23	2.46879	4	8
squ_in_oct	24	2.48528	4	8
squ_in_oct	25	2.48959	4	8
squ_in_oct	26	2.52709	4	8
squ_in_oct	27	2.58584	4	8
squ_in_oct	28	2.62788	4	8
squ_in_oct	29	2.70553	4	8
