category,n,s,holder,year
oct_in_pen,1,1.87981+,Trivial,
oct_in_pen,2,3.35605+,Jonathan Viquerat,2026
oct_in_pen,3,3.74412+,Jonathan Viquerat,2026
oct_in_pen,4,4.10126+,Jonathan Viquerat,2026
oct_in_pen,5,4.33300+,Jonathan Viquerat,2026
oct_in_pen,6,4.77007+,Jonathan Viquerat,2026
oct_in_pen,7,5.25544+,Jonathan Viquerat,2026
oct_in_pen,8,5.61662+,Jonathan Viquerat,2026
oct_in_pen,9,5.96580+,Jonathan Viquerat,2026
oct_in_pen,10,6.28146+,Jonathan Viquerat,2026
oct_in_pen,11,6.46576+,Jonathan Viquerat,2026
oct_in_pen,12,6.71763+,Jonathan Viquerat,2026
oct_in_pen,13,6.97062+,Jonathan Viquerat,2026
oct_in_pen,14,7.16083+,Jonathan Viquerat,2026
oct_in_pen,15,7.36431.+,Jonathan Viquerat,2026
oct_in_pen,16,7.61505+,Bhavithran Ananthan,2026
oct_in_pen,17,7.91420+,Jonathan Viquerat,2026
oct_in_pen,18,8.12567+,Bhavithran Ananthan,2026
oct_in_pen,19,8.34358+,Jonathan Viquerat,2026
oct_in_pen,20,8.54202+,Bhavithran Ananthan,2026
